timestamp,bone_index,thumb_start_x_device_1,thumb_start_y_device_1,thumb_start_z_device_1,thumb_end_x_device_1,thumb_end_y_device_1,thumb_end_z_device_1,index_start_x_device_1,index_start_y_device_1,index_start_z_device_1,index_end_x_device_1,index_end_y_device_1,index_end_z_device_1,middle_start_x_device_1,middle_start_y_device_1,middle_start_z_device_1,middle_end_x_device_1,middle_end_y_device_1,middle_end_z_device_1,ring_start_x_device_1,ring_start_y_device_1,ring_start_z_device_1,ring_end_x_device_1,ring_end_y_device_1,ring_end_z_device_1,pinky_start_x_device_1,pinky_start_y_device_1,pinky_start_z_device_1,pinky_end_x_device_1,pinky_end_y_device_1,pinky_end_z_device_1,thumb_start_x_device_2,thumb_start_y_device_2,thumb_start_z_device_2,thumb_end_x_device_2,thumb_end_y_device_2,thumb_end_z_device_2,index_start_x_device_2,index_start_y_device_2,index_start_z_device_2,index_end_x_device_2,index_end_y_device_2,index_end_z_device_2,middle_start_x_device_2,middle_start_y_device_2,middle_start_z_device_2,middle_end_x_device_2,middle_end_y_device_2,middle_end_z_device_2,ring_start_x_device_2,ring_start_y_device_2,ring_start_z_device_2,ring_end_x_device_2,ring_end_y_device_2,ring_end_z_device_2,pinky_start_x_device_2,pinky_start_y_device_2,pinky_start_z_device_2,pinky_end_x_device_2,pinky_end_y_device_2,pinky_end_z_device_2,thumb_start_x_device_3,thumb_start_y_device_3,thumb_start_z_device_3,thumb_end_x_device_3,thumb_end_y_device_3,thumb_end_z_device_3,index_start_x_device_3,index_start_y_device_3,index_start_z_device_3,index_end_x_device_3,index_end_y_device_3,index_end_z_device_3,middle_start_x_device_3,middle_start_y_device_3,middle_start_z_device_3,middle_end_x_device_3,middle_end_y_device_3,middle_end_z_device_3,ring_start_x_device_3,ring_start_y_device_3,ring_start_z_device_3,ring_end_x_device_3,ring_end_y_device_3,ring_end_z_device_3,pinky_start_x_device_3,pinky_start_y_device_3,pinky_start_z_device_3,pinky_end_x_device_3,pinky_end_y_device_3,pinky_end_z_device_3
18:04:20,metacarpal,18.131591796875,173.9241485595703,42.442806243896484,18.131591796875,173.9241485595703,42.442806243896484,16.083152770996094,161.53643798828125,39.89578628540039,20.102121353149414,158.5384521484375,-10.705110549926758,10.531845092773438,157.01158142089844,37.28859329223633,8.217972755432129,151.6707763671875,-10.580009460449219,1.5709718465805054,154.947265625,36.331787109375,-6.562865734100342,147.9203338623047,-5.6072258949279785,-6.735866546630859,157.97669982910156,39.724605560302734,-18.75043296813965,148.2060089111328,2.7600936889648438,23.003007888793945,220.97882080078125,105.26197814941406,23.003007888793945,220.97882080078125,105.26197814941406,14.66395378112793,233.74136352539062,97.71173095703125,33.020301818847656,222.385498046875,32.71295166015625,6.551028251647949,233.0150146484375,93.56697845458984,15.33973217010498,220.5461883544922,30.433870315551758,-4.605120658874512,228.6134490966797,91.49217224121094,-5.367563724517822,215.8000030517578,34.60821533203125,-12.414206504821777,220.47775268554688,96.12471771240234,-20.931636810302734,209.5385284423828,43.954586029052734,22.97406768798828,227.24005126953125,49.954158782958984,22.97406768798828,227.24005126953125,49.954158782958984,17.276500701904297,213.23419189453125,45.36841583251953,27.272003173828125,215.6295166015625,-19.08698272705078,9.687538146972656,209.93319702148438,41.48310852050781,10.780062675476074,211.1002655029297,-20.3933162689209,-1.6252437829971313,210.57762145996094,39.53141403198242,-8.970718383789062,210.6917724609375,-15.554104804992676,-10.945380210876465,216.5611572265625,43.319244384765625,-24.54424476623535,213.8271026611328,-6.218979835510254
18:04:20,proximal,18.131591796875,173.9241485595703,42.442806243896484,42.90776824951172,183.7270965576172,25.028186798095703,20.102121353149414,158.5384521484375,-10.705110549926758,22.386795043945312,151.09764099121094,-34.27786636352539,8.217972755432129,151.6707763671875,-10.580009460449219,3.975029945373535,147.76419067382812,-36.19009780883789,-6.562865734100342,147.9203338623047,-5.6072258949279785,-9.148154258728027,144.44480895996094,-29.9778995513916,-18.75043296813965,148.2060089111328,2.7600936889648438,-21.243274688720703,139.61001586914062,-14.42880630493164,23.003007888793945,220.97882080078125,105.26197814941406,54.00681686401367,219.2761688232422,78.1499252319336,33.020301818847656,222.385498046875,32.71295166015625,37.537986755371094,220.74746704101562,1.0144747495651245,15.33973217010498,220.5461883544922,30.433870315551758,6.7350993156433105,220.70481872558594,-5.6107306480407715,-5.367563724517822,215.8000030517578,34.60821533203125,-9.405655860900879,219.441650390625,-0.9620450735092163,-20.931636810302734,209.5385284423828,43.954586029052734,-28.212505340576172,210.78158569335938,21.4005069732666,22.97406768798828,227.24005126953125,49.954158782958984,55.61077880859375,226.42813110351562,22.09041976928711,27.272003173828125,215.6295166015625,-19.08698272705078,31.088459014892578,206.12110900878906,-49.81856155395508,10.780062675476074,211.1002655029297,-20.3933162689209,3.764946937561035,206.98912048339844,-54.68063735961914,-8.970718383789062,210.6917724609375,-15.554104804992676,-13.619598388671875,204.85629272460938,-47.12755584716797,-24.54424476623535,213.8271026611328,-6.218979835510254,-29.110565185546875,201.12493896484375,-27.229446411132812
18:04:20,intermediate,42.90776824951172,183.7270965576172,25.028186798095703,55.21040725708008,190.6046600341797,15.352993965148926,22.386795043945312,151.09764099121094,-34.27786636352539,23.478071212768555,147.65504455566406,-51.20599365234375,3.975029945373535,147.76419067382812,-36.19009780883789,0.8714068531990051,145.59149169921875,-54.88774871826172,-9.148154258728027,144.44480895996094,-29.9778995513916,-11.27344036102295,144.45265197753906,-43.65535354614258,-21.243274688720703,139.61001586914062,-14.42880630493164,-23.125333786010742,133.98138427734375,-27.73794174194336,54.00681686401367,219.2761688232422,78.1499252319336,71.60006713867188,218.4995880126953,63.260860443115234,37.537986755371094,220.74746704101562,1.0144747495651245,41.678749084472656,217.9169158935547,-20.261686325073242,6.7350993156433105,220.70481872558594,-5.6107306480407715,1.9787826538085938,218.46987915039062,-30.66718864440918,-9.405655860900879,219.441650390625,-0.9620450735092163,-10.604348182678223,219.32369995117188,-21.210494995117188,-28.212505340576172,210.78158569335938,21.4005069732666,-31.84510040283203,207.7859649658203,3.754962205886841,55.61077880859375,226.42813110351562,22.09041976928711,72.50179290771484,226.430419921875,6.556184768676758,31.088459014892578,206.12110900878906,-49.81856155395508,32.9070930480957,200.89756774902344,-71.47846221923828,3.764946937561035,206.98912048339844,-54.68063735961914,-0.817249059677124,202.6354217529297,-79.43628692626953,-13.619598388671875,204.85629272460938,-47.12755584716797,-16.53507423400879,202.51992797851562,-65.31551361083984,-29.110565185546875,201.12493896484375,-27.229446411132812,-33.13815689086914,190.38034057617188,-44.23674774169922
18:04:20,distal,55.21040725708008,190.6046600341797,15.352993965148926,62.111366271972656,195.53182983398438,7.5807390213012695,23.478071212768555,147.65504455566406,-51.20599365234375,23.30832290649414,147.51739501953125,-65.3740234375,0.8714068531990051,145.59149169921875,-54.88774871826172,-1.6232645511627197,145.41229248046875,-67.13258361816406,-11.27344036102295,144.45265197753906,-43.65535354614258,-13.902750015258789,146.13198852539062,-53.61989974975586,-23.125333786010742,133.98138427734375,-27.73794174194336,-25.019428253173828,131.8197479248047,-36.91220474243164,71.60006713867188,218.4995880126953,63.260860443115234,81.93915557861328,216.1096954345703,52.01962661743164,41.678749084472656,217.9169158935547,-20.261686325073242,45.7361946105957,214.70852661132812,-37.41436767578125,1.9787826538085938,218.46987915039062,-30.66718864440918,-0.7378873229026794,215.20703125,-47.67255783081055,-10.604348182678223,219.32369995117188,-21.210494995117188,-11.559804916381836,217.7049102783203,-37.593196868896484,-31.84510040283203,207.7859649658203,3.754962205886841,-33.18628692626953,203.57363891601562,-8.820596694946289,72.50179290771484,226.430419921875,6.556184768676758,82.4300537109375,226.61337280273438,-5.480778217315674,32.9070930480957,200.89756774902344,-71.47846221923828,33.20185089111328,199.77500915527344,-89.27781677246094,-0.817249059677124,202.6354217529297,-79.43628692626953,-3.321314811706543,200.74545288085938,-95.40937042236328,-16.53507423400879,202.51992797851562,-65.31551361083984,-19.191614151000977,202.42527770996094,-78.95651245117188,-33.13815689086914,190.38034057617188,-44.23674774169922,-36.46872329711914,184.95806884765625,-56.219398498535156
18:04:21,metacarpal,16.84772300720215,173.13194274902344,42.45013427734375,16.84772300720215,173.13194274902344,42.45013427734375,14.889595031738281,160.7104949951172,39.97928237915039,19.20444107055664,157.60227966308594,-10.638411521911621,9.26738166809082,156.13526916503906,37.37310028076172,7.228035926818848,150.6871795654297,-10.541330337524414,0.2547248601913452,154.06680297851562,36.36578369140625,-7.643973350524902,146.94300842285156,-5.643601417541504,-8.083507537841797,157.1226348876953,39.65681838989258,-19.894927978515625,147.26271057128906,2.6099607944488525,21.738391876220703,218.94598388671875,104.22373962402344,21.738391876220703,218.94598388671875,104.22373962402344,13.543113708496094,231.7309112548828,96.62890625,31.62883949279785,219.96829223632812,31.74818992614746,5.409160137176514,231.07205200195312,92.52488708496094,13.936480522155762,218.300048828125,29.529165267944336,-5.799680709838867,226.77627563476562,90.50130462646484,-6.798170566558838,213.77825927734375,33.76369094848633,-13.689302444458008,218.7671661376953,95.19498443603516,-22.401622772216797,207.73455810546875,43.170921325683594,22.06511878967285,224.98577880859375,48.1187858581543,22.06511878967285,224.98577880859375,48.1187858581543,16.354169845581055,211.0273895263672,43.62811279296875,26.34394073486328,213.22100830078125,-20.742414474487305,8.682120323181152,207.6649932861328,39.80095291137695,9.776516914367676,208.67498779296875,-21.991130828857422,-2.701521396636963,208.39224243164062,37.841400146484375,-10.037363052368164,208.40206909179688,-17.16667366027832,-12.071393966674805,214.41043090820312,41.56681442260742,-25.66336441040039,211.61532592773438,-7.894758224487305
18:04:21,proximal,16.84772300720215,173.13194274902344,42.45013427734375,41.66001510620117,182.71958923339844,24.97126007080078,19.20444107055664,157.60227966308594,-10.638411521911621,21.64703941345215,150.07357788085938,-34.00934982299805,7.228035926818848,150.6871795654297,-10.541330337524414,3.097492218017578,146.83314514160156,-36.116458892822266,-7.643973350524902,146.94300842285156,-5.643601417541504,-10.391979217529297,143.52822875976562,-30.08639907836914,-19.894927978515625,147.26271057128906,2.6099607944488525,-22.537485122680664,138.6206817626953,-14.662801742553711,21.738391876220703,218.94598388671875,104.22373962402344,52.897274017333984,217.23561096191406,77.22702026367188,31.62883949279785,219.96829223632812,31.74818992614746,36.178138732910156,218.70932006835938,0.10441988706588745,13.936480522155762,218.300048828125,29.529165267944336,5.299188137054443,218.52011108398438,-6.444733619689941,-6.798170566558838,213.77825927734375,33.76369094848633,-10.699409484863281,217.6159210205078,-1.7734653949737549,-22.401622772216797,207.73455810546875,43.170921325683594,-29.73661994934082,209.04638671875,20.62237548828125,22.06511878967285,224.98577880859375,48.1187858581543,54.685787200927734,223.92681884765625,20.3660945892334,26.34394073486328,213.22100830078125,-20.742414474487305,30.048965454101562,203.77044677734375,-51.4296989440918,9.776516914367676,208.67498779296875,-21.991130828857422,2.5799992084503174,204.54544067382812,-56.13441848754883,-10.037363052368164,208.40206909179688,-17.16667366027832,-14.833645820617676,202.58200073242188,-48.707618713378906,-25.66336441040039,211.61532592773438,-7.894758224487305,-30.310728073120117,199.0323028564453,-28.783287048339844
18:04:21,intermediate,41.66001510620117,182.71958923339844,24.97126007080078,54.04901885986328,189.54893493652344,15.40674877166748,21.64703941345215,150.07357788085938,-34.00934982299805,22.730722427368164,146.4846649169922,-50.83810043334961,3.097492218017578,146.83314514160156,-36.116458892822266,0.0036563724279403687,144.76612854003906,-54.87774658203125,-10.391979217529297,143.52822875976562,-30.08639907836914,-12.52101993560791,143.41476440429688,-43.82481384277344,-22.537485122680664,138.6206817626953,-14.662801742553711,-24.47579002380371,132.9618377685547,-27.973358154296875,52.897274017333984,217.23561096191406,77.22702026367188,70.51505279541016,216.4476318359375,62.25345993041992,36.178138732910156,218.70932006835938,0.10441988706588745,40.29301452636719,216.3339385986328,-21.160070419311523,5.299188137054443,218.52011108398438,-6.444733619689941,0.5094709396362305,216.55355834960938,-31.572978973388672,-10.699409484863281,217.6159210205078,-1.7734653949737549,-11.855128288269043,217.6879425048828,-22.045764923095703,-29.73661994934082,209.04638671875,20.62237548828125,-33.495628356933594,206.23965454101562,2.937883138656616,54.685787200927734,223.92681884765625,20.3660945892334,71.53813934326172,223.8104705810547,4.880239486694336,30.048965454101562,203.77044677734375,-51.4296989440918,31.800926208496094,198.5960235595703,-73.0738296508789,2.5799992084503174,204.54544067382812,-56.13441848754883,-2.032871961593628,200.2649383544922,-80.80248260498047,-14.833645820617676,202.58200073242188,-48.707618713378906,-17.679128646850586,200.25860595703125,-66.85282135009766,-30.310728073120117,199.0323028564453,-28.783287048339844,-34.30326843261719,188.36598205566406,-45.71098709106445
18:04:21,distal,54.04901885986328,189.54893493652344,15.40674877166748,60.97827911376953,194.46829223632812,7.698023319244385,22.730722427368164,146.4846649169922,-50.83810043334961,22.514097213745117,146.15957641601562,-64.93511199951172,0.0036563724279403687,144.76612854003906,-54.87774658203125,-2.470423460006714,144.60581970214844,-67.14910888671875,-12.52101993560791,143.41476440429688,-43.82481384277344,-15.116385459899902,144.888916015625,-53.785118103027344,-24.47579002380371,132.9618377685547,-27.973358154296875,-26.356182098388672,130.71229553222656,-37.07395553588867,70.51505279541016,216.4476318359375,62.25345993041992,80.79188537597656,214.07730102539062,50.90302658081055,40.29301452636719,216.3339385986328,-21.160070419311523,44.31521987915039,213.54608154296875,-38.33497619628906,0.5094709396362305,216.55355834960938,-31.572978973388672,-2.222163677215576,213.5480499267578,-48.675899505615234,-11.855128288269043,217.6879425048828,-22.045764923095703,-12.74841594696045,216.21315002441406,-38.423072814941406,-33.495628356933594,206.23965454101562,2.937883138656616,-34.972816467285156,202.23301696777344,-9.789068222045898,71.53813934326172,223.8104705810547,4.880239486694336,81.42903137207031,223.93133544921875,-7.135715484619141,31.800926208496094,198.5960235595703,-73.0738296508789,32.039024353027344,197.50033569335938,-90.84215545654297,-2.032871961593628,200.2649383544922,-80.80248260498047,-4.520392894744873,198.4368133544922,-96.75458526611328,-17.679128646850586,200.25860595703125,-66.85282135009766,-20.301177978515625,200.17422485351562,-80.5296630859375,-34.30326843261719,188.36598205566406,-45.71098709106445,-37.59663391113281,183.020751953125,-57.63521194458008
18:04:22,metacarpal,16.888158798217773,171.94784545898438,41.87425994873047,16.888158798217773,171.94784545898438,41.87425994873047,14.774564743041992,159.52789306640625,39.35572814941406,19.010700225830078,156.38705444335938,-11.340700149536133,9.144684791564941,154.96078491210938,36.770782470703125,7.008315086364746,149.51182556152344,-11.209735870361328,0.12940655648708344,152.9447784423828,35.7669563293457,-7.875985622406006,145.85037231445312,-6.291955947875977,-8.199854850769043,156.0334014892578,39.0680046081543,-20.13193130493164,146.22085571289062,1.9843019247055054,19.486286163330078,219.03134155273438,104.29191589355469,19.486286163330078,219.03134155273438,104.29191589355469,11.324507713317871,231.82191467285156,96.7122802734375,29.05898666381836,219.87559509277344,31.896114349365234,3.1672942638397217,231.17111206054688,92.64791870117188,11.36584758758545,218.24932861328125,29.757667541503906,-8.078741073608398,226.89794921875,90.70713806152344,-9.36211109161377,213.79283142089844,34.10609817504883,-16.007770538330078,218.95687866210938,95.47367095947266,-24.964786529541016,207.8470916748047,43.60692596435547,19.69794464111328,224.9196319580078,48.43462371826172,19.69794464111328,224.9196319580078,48.43462371826172,14.11318588256836,210.95071411132812,43.88395690917969,23.858068466186523,213.2611846923828,-20.559505462646484,6.380206108093262,207.4542236328125,40.080814361572266,7.246913433074951,208.48338317871094,-21.751583099365234,-5.0535149574279785,208.09437561035156,38.129207611083984,-12.586806297302246,208.03036499023438,-16.88567543029785,-14.449728012084961,213.93043518066406,41.86957550048828,-28.19246482849121,210.99130249023438,-7.573940753936768
18:04:22,proximal,16.888158798217773,171.94784545898438,41.87425994873047,41.592864990234375,181.27593994140625,24.319456100463867,19.010700225830078,156.38705444335938,-11.340700149536133,21.314409255981445,148.8780059814453,-34.87871551513672,7.008315086364746,149.51182556152344,-11.209735870361328,2.5043935775756836,145.54275512695312,-36.885581970214844,-7.875985622406006,145.85037231445312,-6.291955947875977,-10.657278060913086,142.45626831054688,-30.69338035583496,-20.13193130493164,146.22085571289062,1.9843019247055054,-22.736080169677734,137.6339569091797,-15.182573318481445,19.486286163330078,219.03134155273438,104.29191589355469,50.34201431274414,216.89840698242188,77.03193664550781,29.05898666381836,219.87559509277344,31.896114349365234,33.63632583618164,218.25180053710938,0.34416094422340393,11.36584758758545,218.24932861328125,29.757667541503906,2.8025143146514893,218.75137329101562,-5.996253490447998,-9.36211109161377,213.79283142089844,34.10609817504883,-13.091647148132324,217.21035766601562,-1.4169402122497559,-24.964786529541016,207.8470916748047,43.60692596435547,-32.342891693115234,209.375,21.033756256103516,19.69794464111328,224.9196319580078,48.43462371826172,52.426876068115234,223.872802734375,20.347230911254883,23.858068466186523,213.2611846923828,-20.559505462646484,27.42350196838379,203.4381561279297,-51.1978759765625,7.246913433074951,208.48338317871094,-21.751583099365234,-0.24899409711360931,204.27366638183594,-55.956356048583984,-12.586806297302246,208.03036499023438,-16.88567543029785,-17.102615356445312,202.72061157226562,-48.6434211730957,-28.19246482849121,210.99130249023438,-7.573940753936768,-33.03575897216797,198.71836853027344,-28.60853385925293
